Datum,Unternehmen,Produkt,Modifikation,Produktionslinie,Schicht,Stueckzahl,Ausschuss,Betriebsstunden,Stillstandszeit_Min,MaxTemperatur,Durchschnittstemperatur,Softwareversion,Firmwareversion,EndOfLine_Test,Materialkosten,Energieverbrauch_kWh,Auftragsnummer,Status,Fehlercode,Mitarbeiter_Produktion
2022-12-04,ControlWare KG,Robust Panel PC,RPPC-1000,Linie 1,Früh,60,1,3.2,21,88.6,83.5,v1.9,f1.0,Bestanden,5093.3,26.27,A-11990,abgeschlossen,VIBRATION,75
2022-12-04,TechSystems AG,Automation Unit,AU-700,Linie 1,Spät,166,10,4.3,29,79.9,70.6,v4.5,f3.6,Bestanden,3969.62,34.7,A-62453,abgeschlossen,-,120
2022-12-04,Industrium GmbH,HMI-Terminal,HMI-10,Linie 1,Nacht,50,3,4.6,7,65.8,59.4,v1.6,f1.2,Bestanden,3438.45,20.33,A-20165,pausiert,VIBRATION,90
2022-12-05,NextFactory Solutions,Monitoring Unit,MON-800,Linie 4,Nacht,60,1,4.8,44,43.2,36.6,v2.2,f2.8,Bestanden,2618.68,16.97,A-63955,pausiert,I/O_ERROR,110
2022-12-05,TechSystems AG,Automation Unit,AU-700,Linie 1,Spät,243,14,3.5,14,65.6,63.0,v2.2,f3.2,Bestanden,8288.97,21.18,A-70397,Fehler,VIBRATION,120
2022-12-05,NextFactory Solutions,Robust Panel PC,RPPC-1100,Linie 1,Spät,82,3,3.2,1,80.2,74.5,v3.8,f1.0,Bestanden,7572.17,10.36,A-99938,in Produktion,VIBRATION,110
2022-12-05,NextFactory Solutions,IO-Gateway,IOGW-50,Linie 3,Früh,42,1,3.9,40,70.1,66.7,v1.6,f1.8,Bestanden,1662.26,15.34,A-22266,in Produktion,VIBRATION,110
2022-12-05,Industrium GmbH,HMI-Terminal,HMI-15,Linie 3,Früh,44,3,7.4,23,78.2,71.2,v4.4,f2.7,Bestanden,6323.12,6.27,A-18897,abgeschlossen,I/O_ERROR,90
2022-12-06,NextFactory Solutions,Automation Unit,AU-710,Linie 1,Nacht,226,4,6.5,28,77.8,74.5,v4.2,f2.3,Bestanden,5347.22,7.89,A-20069,pausiert,TEMP_HIGH,110
2022-12-06,ControlWare KG,IO-Gateway,IOGW-55,Linie 1,Nacht,124,6,9.9,34,62.9,57.1,v4.1,f2.8,Nicht bestanden,4782.72,37.07,A-60230,abgeschlossen,POWER_FAIL,75
2022-12-06,ControlWare KG,Monitoring Unit,MON-820,Linie 4,Nacht,101,9,7.5,17,57.7,49.9,v2.2,f2.8,Bestanden,1923.47,37.21,A-58198,in Produktion,I/O_ERROR,75
2022-12-06,Industrium GmbH,HMI-Terminal,HMI-10,Linie 1,Spät,263,12,4.4,9,48.6,40.1,v1.0,f1.4,Nicht bestanden,3342.34,16.47,A-21949,Fehler,TEMP_HIGH,90
2022-12-06,ControlWare KG,Automation Unit,AU-700,Linie 2,Nacht,187,10,11.7,48,44.4,39.1,v3.7,f1.4,Bestanden,8090.15,25.68,A-71205,pausiert,-,75
2022-12-06,TechSystems AG,IO-Gateway,IOGW-50,Linie 3,Früh,257,25,8.6,40,90.0,86.9,v3.5,f2.1,Bestanden,5050.29,23.96,A-88857,Fehler,POWER_FAIL,120
2022-12-07,Industrium GmbH,Monitoring Unit,MON-820,Linie 2,Früh,218,7,5.1,9,60.3,50.5,v3.2,f3.3,Bestanden,3779.99,26.19,A-50966,pausiert,-,90
2022-12-07,TechSystems AG,Monitoring Unit,MON-800,Linie 2,Nacht,218,4,2.0,37,45.7,39.4,v2.1,f2.6,Bestanden,1215.84,14.07,A-20638,abgeschlossen,TEMP_HIGH,120
2022-12-07,Industrium GmbH,Automation Unit,AU-710,Linie 3,Früh,111,6,7.2,25,64.2,56.5,v1.7,f2.1,Bestanden,2668.79,28.79,A-44868,in Produktion,-,90
2022-12-08,NextFactory Solutions,Industrie-Server,SRV-520,Linie 1,Früh,84,5,10.9,42,63.8,60.0,v4.8,f1.8,Nicht bestanden,8170.55,36.0,A-20374,abgeschlossen,I/O_ERROR,110
2022-12-08,NextFactory Solutions,Robust Panel PC,RPPC-1000,Linie 4,Spät,197,8,11.7,16,58.1,53.1,v1.8,f3.3,Bestanden,2504.37,14.45,A-82103,Fehler,VIBRATION,110
2022-12-08,NextFactory Solutions,Edge Controller,EC-200,Linie 4,Nacht,20,0,6.5,40,69.5,64.5,v3.9,f3.1,Bestanden,8579.23,24.29,A-63128,pausiert,I/O_ERROR,110
2022-12-08,Industrium GmbH,Automation Unit,AU-700,Linie 4,Spät,150,2,5.6,36,49.5,42.2,v1.6,f2.3,Bestanden,9456.15,7.7,A-66608,Fehler,I/O_ERROR,90
2022-12-08,NextFactory Solutions,Edge Controller,EC-200,Linie 3,Nacht,194,6,3.2,3,74.3,64.6,v2.3,f2.7,Bestanden,6273.13,38.32,A-81887,abgeschlossen,POWER_FAIL,110
2022-12-08,NextFactory Solutions,Edge Controller,EC-210,Linie 1,Früh,264,16,11.9,2,41.2,34.0,v2.3,f2.6,Bestanden,2828.47,11.84,A-95335,pausiert,POWER_FAIL,110
2022-12-09,Industrium GmbH,HMI-Terminal,HMI-15,Linie 1,Spät,82,5,7.4,47,57.6,52.8,v1.6,f3.6,Bestanden,2547.56,30.73,A-17292,pausiert,POWER_FAIL,90
2022-12-09,TechSystems AG,Monitoring Unit,MON-800,Linie 4,Nacht,180,14,8.8,16,68.0,63.0,v2.6,f3.2,Bestanden,9015.43,35.42,A-66598,Fehler,TEMP_HIGH,120
2022-12-09,NextFactory Solutions,IO-Gateway,IOGW-50,Linie 4,Früh,120,9,6.4,15,54.1,44.7,v1.7,f2.4,Bestanden,3293.3,13.45,A-67428,pausiert,-,110
2022-12-10,ControlWare KG,Embedded Box PC,EPC-30,Linie 3,Früh,169,14,11.1,59,62.4,58.8,v3.7,f1.8,Bestanden,8043.18,16.75,A-81019,Fehler,I/O_ERROR,75
2022-12-10,NextFactory Solutions,Industrie-Server,SRV-520,Linie 3,Früh,204,17,9.5,18,43.9,34.1,v1.2,f2.1,Bestanden,1149.85,7.32,A-62473,Fehler,-,110
2022-12-10,Industrium GmbH,Monitoring Unit,MON-800,Linie 4,Früh,297,29,6.5,26,69.1,64.3,v4.9,f3.2,Bestanden,2742.75,19.31,A-20788,abgeschlossen,VIBRATION,90
2022-12-10,TechSystems AG,Monitoring Unit,MON-820,Linie 4,Nacht,47,1,5.7,55,64.4,62.1,v3.0,f2.1,Bestanden,5323.08,8.99,A-45459,pausiert,-,120
2022-12-10,Industrium GmbH,HMI-Terminal,HMI-10,Linie 1,Nacht,221,13,7.0,49,50.2,46.6,v4.4,f1.9,Bestanden,5737.02,19.66,A-83760,Fehler,-,90
2022-12-11,ControlWare KG,HMI-Terminal,HMI-10,Linie 2,Früh,202,12,11.3,6,64.7,58.4,v1.4,f1.6,Bestanden,6589.2,9.36,A-66895,in Produktion,-,75
2022-12-11,TechSystems AG,IO-Gateway,IOGW-50,Linie 3,Nacht,135,3,7.4,31,57.6,51.0,v4.6,f2.3,Bestanden,5517.01,6.73,A-74614,abgeschlossen,POWER_FAIL,120
2022-12-11,NextFactory Solutions,Monitoring Unit,MON-820,Linie 1,Spät,273,11,9.3,8,51.9,46.8,v3.8,f3.9,Bestanden,7407.44,33.67,A-48524,in Produktion,-,110
2022-12-11,NextFactory Solutions,Edge Controller,EC-210,Linie 3,Spät,240,5,9.8,35,81.8,73.5,v4.3,f1.8,Bestanden,6822.19,27.18,A-95097,pausiert,I/O_ERROR,110
2022-12-11,TechSystems AG,Monitoring Unit,MON-820,Linie 2,Spät,70,3,4.7,28,54.8,46.4,v3.2,f2.4,Bestanden,5225.45,36.27,A-64430,pausiert,VIBRATION,120
2022-12-12,TechSystems AG,Robust Panel PC,RPPC-1000,Linie 3,Früh,102,7,5.5,50,45.2,43.1,v1.9,f1.1,Bestanden,7015.91,29.47,A-58579,pausiert,VIBRATION,120
2022-12-12,ControlWare KG,Robust Panel PC,RPPC-1100,Linie 1,Früh,267,20,3.3,58,59.6,55.9,v4.3,f3.3,Bestanden,4110.61,9.75,A-79134,in Produktion,POWER_FAIL,75
2022-12-12,ControlWare KG,Robust Panel PC,RPPC-1100,Linie 3,Nacht,236,13,6.5,49,53.1,45.0,v2.6,f1.4,Bestanden,8743.6,34.77,A-59918,abgeschlossen,I/O_ERROR,75
2022-12-13,ControlWare KG,Industrie-PC,IPC-110,Linie 2,Spät,44,4,3.1,57,53.6,47.5,v4.8,f2.4,Bestanden,4987.19,29.96,A-35507,abgeschlossen,I/O_ERROR,75
2022-12-13,NextFactory Solutions,Control Panel,CP-430,Linie 1,Früh,226,6,10.1,29,61.5,59.3,v3.1,f1.8,Bestanden,4955.99,35.94,A-54230,Fehler,VIBRATION,110
2022-12-13,TechSystems AG,Monitoring Unit,MON-800,Linie 2,Spät,165,8,8.2,38,84.3,79.9,v2.4,f1.4,Bestanden,1330.13,22.93,A-16852,pausiert,TEMP_HIGH,120
2022-12-13,ControlWare KG,Automation Unit,AU-700,Linie 2,Früh,49,0,4.8,15,75.6,71.1,v4.4,f2.2,Bestanden,6523.16,5.76,A-33198,Fehler,TEMP_HIGH,75
2022-12-13,Industrium GmbH,Industrie-PC,IPC-100,Linie 2,Spät,34,1,7.8,17,71.6,69.8,v1.5,f3.2,Bestanden,1856.52,11.24,A-80908,pausiert,POWER_FAIL,90
2022-12-14,TechSystems AG,Industrie-PC,IPC-100,Linie 3,Nacht,274,22,2.3,30,79.8,78.6,v2.3,f1.8,Bestanden,5135.93,39.51,A-36601,pausiert,TEMP_HIGH,120
2022-12-14,Industrium GmbH,IO-Gateway,IOGW-55,Linie 2,Früh,93,8,9.4,25,71.7,64.3,v4.4,f2.1,Bestanden,4632.17,32.07,A-81750,abgeschlossen,I/O_ERROR,90
2022-12-14,TechSystems AG,Control Panel,CP-400,Linie 1,Nacht,213,20,9.7,22,41.2,32.7,v1.1,f3.8,Bestanden,8009.55,37.63,A-93405,Fehler,VIBRATION,120
2022-12-15,TechSystems AG,Control Panel,CP-400,Linie 4,Nacht,227,15,3.0,12,51.4,41.8,v3.8,f2.8,Nicht bestanden,1154.5,35.93,A-26390,abgeschlossen,POWER_FAIL,120
2022-12-15,TechSystems AG,IO-Gateway,IOGW-50,Linie 3,Früh,296,6,1.7,7,87.1,77.6,v2.0,f2.5,Bestanden,4859.54,26.42,A-51745,abgeschlossen,TEMP_HIGH,120
2022-12-15,ControlWare KG,Embedded Box PC,EPC-35,Linie 1,Früh,219,14,1.0,27,63.0,61.1,v2.1,f3.5,Bestanden,1945.12,38.02,A-39671,pausiert,TEMP_HIGH,75
2022-12-15,Industrium GmbH,Industrie-PC,IPC-100,Linie 1,Nacht,152,9,3.7,44,83.4,74.1,v4.9,f2.7,Bestanden,9464.92,11.42,A-91180,Fehler,TEMP_HIGH,90
2022-12-15,NextFactory Solutions,Embedded Box PC,EPC-35,Linie 4,Früh,181,13,11.7,4,52.3,48.3,v1.4,f2.4,Bestanden,3420.65,17.65,A-55032,pausiert,VIBRATION,110
2022-12-15,Industrium GmbH,Embedded Box PC,EPC-30,Linie 3,Früh,24,0,2.5,12,88.2,82.4,v1.1,f2.9,Bestanden,6000.37,14.36,A-87593,in Produktion,I/O_ERROR,90
2022-12-16,Industrium GmbH,IO-Gateway,IOGW-50,Linie 4,Nacht,54,3,11.3,12,53.7,49.2,v2.0,f1.9,Bestanden,2061.36,24.85,A-69447,pausiert,-,90
2022-12-16,Industrium GmbH,Control Panel,CP-430,Linie 4,Spät,203,6,5.5,32,69.7,65.2,v1.0,f1.8,Bestanden,7005.81,24.63,A-10245,in Produktion,TEMP_HIGH,90
2022-12-16,TechSystems AG,Automation Unit,AU-710,Linie 4,Spät,274,3,6.1,55,71.2,68.2,v1.8,f3.2,Bestanden,6530.33,36.29,A-10501,Fehler,-,120
2022-12-16,NextFactory Solutions,Monitoring Unit,MON-820,Linie 2,Früh,259,24,8.9,19,40.9,39.4,v3.2,f1.7,Bestanden,4489.51,17.7,A-95797,pausiert,TEMP_HIGH,110
2022-12-16,Industrium GmbH,IO-Gateway,IOGW-55,Linie 2,Früh,104,10,5.1,9,81.4,73.3,v4.2,f2.2,Bestanden,1926.56,10.36,A-67514,pausiert,I/O_ERROR,90
2022-12-16,TechSystems AG,Embedded Box PC,EPC-35,Linie 4,Nacht,102,7,6.7,38,60.9,58.0,v4.4,f2.7,Bestanden,3078.98,9.98,A-15973,abgeschlossen,-,120
2022-12-17,Industrium GmbH,HMI-Terminal,HMI-15,Linie 3,Früh,101,6,2.4,38,47.9,40.6,v2.9,f1.2,Bestanden,6589.77,29.35,A-29676,in Produktion,VIBRATION,90
2022-12-17,Industrium GmbH,IO-Gateway,IOGW-50,Linie 1,Früh,228,10,11.7,43,78.3,74.1,v4.4,f3.4,Bestanden,1374.39,36.79,A-58472,in Produktion,-,90
2022-12-17,NextFactory Solutions,Industrie-Server,SRV-500,Linie 4,Nacht,181,2,11.2,46,75.0,72.4,v4.1,f2.5,Bestanden,5548.5,11.91,A-75889,abgeschlossen,TEMP_HIGH,110
2022-12-18,TechSystems AG,Embedded Box PC,EPC-35,Linie 4,Spät,20,1,3.7,8,45.6,39.2,v2.2,f1.9,Bestanden,3372.91,7.23,A-92141,abgeschlossen,I/O_ERROR,120
2022-12-18,NextFactory Solutions,IO-Gateway,IOGW-50,Linie 4,Nacht,35,3,10.5,43,78.4,71.3,v1.1,f3.6,Bestanden,2687.86,19.59,A-40814,pausiert,TEMP_HIGH,110
2022-12-18,NextFactory Solutions,IO-Gateway,IOGW-55,Linie 3,Spät,231,19,11.7,21,85.3,77.4,v1.2,f1.0,Bestanden,7522.81,20.57,A-46017,in Produktion,TEMP_HIGH,110
2022-12-19,TechSystems AG,IO-Gateway,IOGW-50,Linie 4,Spät,56,1,7.1,11,55.7,48.4,v3.3,f2.2,Bestanden,3162.66,27.39,A-62555,abgeschlossen,VIBRATION,120
2022-12-19,Industrium GmbH,Edge Controller,EC-250,Linie 4,Früh,115,2,10.4,45,52.4,49.1,v4.5,f3.4,Bestanden,9161.29,25.27,A-71812,in Produktion,I/O_ERROR,90
2022-12-19,Industrium GmbH,Monitoring Unit,MON-820,Linie 1,Früh,182,13,2.8,27,68.1,63.2,v2.7,f3.4,Bestanden,1790.26,15.94,A-76014,Fehler,TEMP_HIGH,90
2022-12-20,ControlWare KG,Robust Panel PC,RPPC-1100,Linie 3,Früh,87,7,3.3,27,67.2,62.3,v3.5,f3.1,Bestanden,9152.82,39.46,A-19418,abgeschlossen,TEMP_HIGH,75
2022-12-20,NextFactory Solutions,Edge Controller,EC-250,Linie 3,Nacht,276,15,1.6,7,83.2,73.3,v3.7,f3.2,Bestanden,4897.59,24.63,A-18135,abgeschlossen,POWER_FAIL,110
2022-12-20,ControlWare KG,Embedded Box PC,EPC-35,Linie 4,Früh,289,11,8.6,41,70.7,69.6,v4.4,f2.7,Bestanden,2860.51,26.03,A-31306,Fehler,I/O_ERROR,75
2022-12-20,Industrium GmbH,Industrie-Server,SRV-500,Linie 2,Spät,98,6,9.0,49,75.2,68.0,v4.3,f3.4,Bestanden,8539.66,15.56,A-57170,Fehler,TEMP_HIGH,90
2022-12-20,TechSystems AG,Automation Unit,AU-710,Linie 3,Früh,32,1,7.4,32,70.3,65.5,v1.3,f3.8,Nicht bestanden,6844.12,18.55,A-89561,abgeschlossen,I/O_ERROR,120
2022-12-20,TechSystems AG,Embedded Box PC,EPC-30,Linie 3,Früh,216,9,4.3,24,49.8,41.6,v2.1,f1.3,Bestanden,6523.16,34.19,A-14581,pausiert,TEMP_HIGH,120
2022-12-21,Industrium GmbH,HMI-Terminal,HMI-10,Linie 2,Spät,70,2,3.1,26,89.0,79.2,v3.8,f3.7,Bestanden,4730.59,18.94,A-23787,pausiert,VIBRATION,90
2022-12-21,ControlWare KG,Monitoring Unit,MON-800,Linie 1,Nacht,64,4,6.8,56,86.0,83.1,v4.2,f3.2,Bestanden,9787.01,34.37,A-10221,in Produktion,I/O_ERROR,75
2022-12-21,TechSystems AG,Robust Panel PC,RPPC-1000,Linie 2,Nacht,94,3,2.6,19,54.9,46.5,v1.5,f3.2,Nicht bestanden,5616.26,39.23,A-99175,abgeschlossen,-,120
2022-12-21,NextFactory Solutions,IO-Gateway,IOGW-50,Linie 1,Nacht,162,6,9.6,37,72.9,67.9,v4.9,f2.5,Bestanden,5964.18,21.13,A-14439,pausiert,POWER_FAIL,110
2022-12-22,TechSystems AG,Embedded Box PC,EPC-35,Linie 4,Nacht,216,17,1.6,16,64.8,59.1,v4.1,f3.1,Bestanden,8585.63,15.5,A-32944,in Produktion,TEMP_HIGH,120
2022-12-22,TechSystems AG,Edge Controller,EC-250,Linie 3,Früh,220,4,3.3,16,68.6,63.6,v3.3,f2.1,Bestanden,5487.48,8.71,A-85771,Fehler,-,120
2022-12-22,TechSystems AG,Industrie-Server,SRV-520,Linie 3,Nacht,79,2,11.2,44,88.1,82.8,v1.2,f2.0,Nicht bestanden,6430.56,13.13,A-44510,abgeschlossen,I/O_ERROR,120
2022-12-22,ControlWare KG,Monitoring Unit,MON-800,Linie 1,Spät,102,9,9.9,53,61.0,57.5,v2.4,f2.6,Bestanden,3477.91,16.85,A-81136,in Produktion,-,75
2022-12-23,ControlWare KG,Embedded Box PC,EPC-30,Linie 4,Spät,121,10,3.9,18,40.9,37.4,v3.9,f2.7,Bestanden,1699.23,14.63,A-58167,Fehler,POWER_FAIL,75
2022-12-23,ControlWare KG,Industrie-Server,SRV-520,Linie 4,Spät,181,4,2.2,15,52.3,50.5,v1.6,f2.5,Bestanden,9459.32,7.31,A-94842,in Produktion,POWER_FAIL,75
2022-12-23,Industrium GmbH,Automation Unit,AU-710,Linie 3,Spät,205,2,11.3,12,50.9,41.1,v4.9,f2.5,Nicht bestanden,1887.43,18.26,A-30346,abgeschlossen,TEMP_HIGH,90
2022-12-23,Industrium GmbH,Edge Controller,EC-200,Linie 1,Früh,193,15,5.1,49,77.7,69.4,v1.5,f1.2,Bestanden,8953.08,12.69,A-30506,in Produktion,TEMP_HIGH,90
2022-12-23,ControlWare KG,Automation Unit,AU-710,Linie 1,Früh,99,9,11.5,22,59.2,50.3,v1.3,f2.6,Bestanden,8188.73,13.61,A-39163,pausiert,I/O_ERROR,75
2022-12-23,Industrium GmbH,Control Panel,CP-430,Linie 1,Früh,55,5,2.5,37,64.9,61.0,v2.0,f3.8,Bestanden,2056.68,9.3,A-62141,in Produktion,-,90
2022-12-24,ControlWare KG,Edge Controller,EC-210,Linie 4,Spät,271,5,7.2,59,82.3,79.5,v2.6,f2.9,Nicht bestanden,6267.5,24.83,A-80558,in Produktion,TEMP_HIGH,75
2022-12-24,NextFactory Solutions,Control Panel,CP-430,Linie 3,Früh,136,6,4.8,52,60.4,51.6,v4.4,f3.8,Bestanden,3126.86,6.46,A-96999,Fehler,TEMP_HIGH,110
2022-12-24,ControlWare KG,Industrie-PC,IPC-110,Linie 2,Spät,286,12,8.9,20,84.2,75.3,v4.8,f1.6,Bestanden,6200.92,8.24,A-93507,pausiert,I/O_ERROR,75
2022-12-24,ControlWare KG,Monitoring Unit,MON-800,Linie 4,Spät,268,23,9.9,41,67.5,65.1,v2.2,f3.3,Bestanden,7909.19,27.7,A-75184,abgeschlossen,POWER_FAIL,75
2022-12-24,TechSystems AG,Control Panel,CP-400,Linie 4,Nacht,127,4,7.3,45,85.8,81.0,v3.1,f3.1,Bestanden,4776.47,33.49,A-58942,pausiert,VIBRATION,120
2022-12-24,ControlWare KG,Industrie-Server,SRV-500,Linie 3,Früh,207,4,11.6,25,42.2,40.2,v4.8,f1.8,Bestanden,4026.74,29.31,A-34797,in Produktion,POWER_FAIL,75
2022-12-25,Industrium GmbH,Embedded Box PC,EPC-30,Linie 1,Nacht,52,4,3.5,34,53.0,43.2,v1.5,f2.3,Bestanden,1604.59,35.45,A-76666,pausiert,VIBRATION,90
2022-12-25,ControlWare KG,Embedded Box PC,EPC-35,Linie 3,Nacht,49,4,3.1,14,79.1,75.8,v3.7,f1.8,Bestanden,6507.47,31.28,A-69252,pausiert,-,75
2022-12-25,NextFactory Solutions,Embedded Box PC,EPC-30,Linie 2,Früh,50,1,3.5,51,73.1,64.3,v3.3,f3.1,Bestanden,6069.63,34.54,A-39413,abgeschlossen,POWER_FAIL,110
2022-12-25,TechSystems AG,Monitoring Unit,MON-800,Linie 2,Früh,207,8,6.5,12,67.4,61.6,v3.6,f2.7,Bestanden,9420.25,5.52,A-70983,Fehler,I/O_ERROR,120
2022-12-25,Industrium GmbH,Monitoring Unit,MON-820,Linie 2,Früh,199,12,10.2,17,48.4,47.0,v3.8,f2.1,Bestanden,3842.02,34.22,A-69347,abgeschlossen,I/O_ERROR,90
2022-12-25,TechSystems AG,Industrie-PC,IPC-150,Linie 1,Nacht,253,11,2.9,47,83.6,81.1,v3.6,f1.8,Bestanden,8516.39,13.06,A-56505,pausiert,TEMP_HIGH,120
2022-12-26,NextFactory Solutions,Edge Controller,EC-200,Linie 1,Spät,66,1,6.7,22,54.2,52.3,v1.9,f2.8,Bestanden,4117.4,28.88,A-69438,Fehler,VIBRATION,110
2022-12-26,NextFactory Solutions,Automation Unit,AU-700,Linie 1,Früh,55,4,5.4,54,57.8,48.4,v2.2,f3.7,Bestanden,8337.68,14.39,A-53273,pausiert,VIBRATION,110
2022-12-26,ControlWare KG,IO-Gateway,IOGW-50,Linie 1,Früh,65,1,8.9,49,84.0,80.9,v1.8,f3.0,Bestanden,3490.3,23.17,A-71034,Fehler,TEMP_HIGH,75
2022-12-26,NextFactory Solutions,Embedded Box PC,EPC-30,Linie 4,Spät,175,17,4.7,27,64.3,62.1,v4.9,f3.9,Bestanden,5204.45,12.09,A-65508,pausiert,-,110
2022-12-27,Industrium GmbH,Monitoring Unit,MON-800,Linie 2,Nacht,94,6,10.4,45,75.9,72.1,v3.9,f1.2,Bestanden,4600.92,5.09,A-14242,pausiert,VIBRATION,90
2022-12-27,NextFactory Solutions,HMI-Terminal,HMI-10,Linie 3,Früh,179,7,9.9,9,59.6,52.3,v2.7,f1.4,Bestanden,3351.92,15.48,A-93776,pausiert,-,110
2022-12-27,ControlWare KG,Industrie-PC,IPC-150,Linie 4,Nacht,133,3,4.7,48,75.9,70.9,v4.5,f3.2,Bestanden,8410.25,19.91,A-16812,abgeschlossen,-,75
2022-12-27,NextFactory Solutions,Automation Unit,AU-700,Linie 3,Früh,236,23,7.6,25,61.6,54.5,v3.9,f1.7,Bestanden,2823.08,21.09,A-82641,Fehler,POWER_FAIL,110
2022-12-27,NextFactory Solutions,Robust Panel PC,RPPC-1000,Linie 2,Nacht,130,6,8.6,36,44.9,36.2,v2.6,f3.2,Bestanden,2023.16,29.17,A-79936,pausiert,POWER_FAIL,110
2022-12-28,TechSystems AG,Industrie-Server,SRV-500,Linie 1,Nacht,199,2,11.4,7,83.2,75.4,v4.8,f1.2,Bestanden,9391.03,17.14,A-46970,pausiert,VIBRATION,120
2022-12-28,TechSystems AG,Industrie-Server,SRV-500,Linie 3,Nacht,135,5,7.7,30,62.7,59.5,v3.5,f1.0,Bestanden,6607.26,22.92,A-50546,Fehler,-,120
2022-12-28,ControlWare KG,HMI-Terminal,HMI-10,Linie 3,Früh,166,5,5.7,41,75.7,72.7,v1.5,f3.4,Bestanden,6859.73,37.43,A-15545,in Produktion,POWER_FAIL,75
2022-12-28,NextFactory Solutions,Robust Panel PC,RPPC-1100,Linie 4,Nacht,82,2,1.8,14,77.0,73.4,v2.6,f3.7,Bestanden,2521.74,25.45,A-94912,abgeschlossen,VIBRATION,110
2022-12-28,NextFactory Solutions,Automation Unit,AU-700,Linie 1,Spät,266,21,3.1,6,67.5,63.7,v1.0,f2.9,Nicht bestanden,1329.01,27.73,A-97773,Fehler,VIBRATION,110
2022-12-28,NextFactory Solutions,HMI-Terminal,HMI-10,Linie 2,Spät,96,9,3.6,41,81.9,77.5,v3.5,f2.0,Bestanden,3888.59,29.53,A-61038,in Produktion,TEMP_HIGH,110
2022-12-29,TechSystems AG,Robust Panel PC,RPPC-1000,Linie 1,Früh,260,14,5.2,0,74.3,64.8,v3.2,f2.1,Bestanden,2995.91,7.19,A-68391,pausiert,-,120
2022-12-29,NextFactory Solutions,Robust Panel PC,RPPC-1100,Linie 2,Nacht,23,1,10.7,56,72.6,63.7,v3.2,f2.8,Bestanden,3768.9,18.36,A-75688,abgeschlossen,-,110
2022-12-29,Industrium GmbH,IO-Gateway,IOGW-50,Linie 2,Spät,270,12,3.7,57,65.8,60.1,v2.7,f2.1,Bestanden,5299.12,36.36,A-42219,Fehler,VIBRATION,90
2022-12-29,TechSystems AG,Monitoring Unit,MON-800,Linie 2,Früh,59,3,3.6,44,40.4,31.8,v3.5,f3.8,Bestanden,1483.86,32.18,A-23230,in Produktion,I/O_ERROR,120
2022-12-30,Industrium GmbH,Industrie-PC,IPC-150,Linie 1,Nacht,92,3,8.3,7,58.4,56.9,v2.5,f3.4,Bestanden,4780.38,30.92,A-48651,Fehler,POWER_FAIL,90
2022-12-30,ControlWare KG,Industrie-Server,SRV-500,Linie 3,Spät,211,15,10.7,57,83.1,78.4,v2.8,f1.3,Bestanden,8275.41,7.57,A-54890,Fehler,POWER_FAIL,75
2022-12-30,ControlWare KG,IO-Gateway,IOGW-50,Linie 4,Früh,162,12,10.8,29,88.7,85.5,v3.1,f3.2,Bestanden,6240.42,38.06,A-14019,in Produktion,-,75
2022-12-30,TechSystems AG,Robust Panel PC,RPPC-1100,Linie 2,Früh,169,2,2.2,25,54.0,51.1,v3.7,f1.2,Bestanden,2725.24,35.49,A-64741,in Produktion,TEMP_HIGH,120
2022-12-30,Industrium GmbH,HMI-Terminal,HMI-15,Linie 3,Früh,40,0,4.0,38,68.5,58.7,v2.0,f1.7,Bestanden,9731.94,20.1,A-86386,Fehler,TEMP_HIGH,90
2022-12-31,NextFactory Solutions,Robust Panel PC,RPPC-1100,Linie 4,Früh,23,1,8.6,6,44.1,39.6,v2.9,f3.6,Bestanden,7946.33,9.06,A-13476,pausiert,TEMP_HIGH,110
2022-12-31,TechSystems AG,Control Panel,CP-430,Linie 3,Nacht,196,9,3.1,23,79.7,78.6,v3.3,f2.5,Bestanden,8757.24,12.86,A-76990,in Produktion,TEMP_HIGH,120
2022-12-31,TechSystems AG,Automation Unit,AU-710,Linie 2,Nacht,286,11,10.7,56,71.7,62.2,v4.6,f2.3,Bestanden,7237.77,32.32,A-50391,in Produktion,TEMP_HIGH,120
2022-12-31,TechSystems AG,Industrie-PC,IPC-110,Linie 3,Spät,107,1,3.3,51,86.3,84.1,v1.0,f1.0,Bestanden,4897.89,30.07,A-91085,Fehler,I/O_ERROR,120
2022-12-31,ControlWare KG,Monitoring Unit,MON-800,Linie 1,Früh,297,12,8.9,5,68.7,67.3,v1.5,f2.3,Bestanden,7928.72,28.33,A-96121,pausiert,TEMP_HIGH,75
2023-01-01,ControlWare KG,Monitoring Unit,MON-800,Linie 4,Spät,279,24,5.0,10,67.4,58.1,v4.8,f1.5,Bestanden,9691.49,27.3,A-94556,Fehler,I/O_ERROR,75
2023-01-01,ControlWare KG,HMI-Terminal,HMI-10,Linie 1,Nacht,66,3,5.1,59,57.2,54.9,v4.4,f2.2,Bestanden,4800.73,15.22,A-76607,pausiert,TEMP_HIGH,75
2023-01-01,ControlWare KG,IO-Gateway,IOGW-55,Linie 2,Nacht,297,12,3.1,17,56.4,53.3,v2.0,f2.2,Bestanden,1054.07,26.15,A-85494,Fehler,POWER_FAIL,75
2023-01-02,Industrium GmbH,Edge Controller,EC-210,Linie 2,Früh,197,4,8.9,11,67.0,57.7,v1.8,f1.6,Bestanden,1791.26,35.17,A-71021,pausiert,POWER_FAIL,90
